transcript,position,score
AT3G28220.1,606,0.0
AT3G28220.1,732,0.032
AT3G28220.1,811,0.0045454545454545
AT3G28270.1,1079,0.0
AT3G28270.1,1089,0.077283105022831
AT3G28270.1,1244,0.3136363636363636
AT3G28270.1,1422,0.0454545454545454
AT3G28270.1,1508,0.0006493506493506
AT3G28270.1,1561,0.0227272727272727
AT3G28270.1,1581,0.0547594631125217
AT3G28270.1,660,0.009097018572825
AT3G28270.1,703,0.0
AT3G28270.1,737,0.0681818181818181
AT3G28270.1,938,0.0
AT3G28270.1,956,0.1590909090909091
AT3G28270.1,966,0.009090909090909
AT3G28270.2,1066,0.0006493506493506
AT3G28270.2,1119,0.0227272727272727
AT3G28270.2,1139,0.0502299575303846
AT3G28270.2,218,0.009097018572825
AT3G28270.2,261,0.0
AT3G28270.2,295,0.0727272727272727
AT3G28270.2,496,0.0
AT3G28270.2,514,0.1590909090909091
AT3G28270.2,524,0.0136363636363636
AT3G28270.2,637,0.0
AT3G28270.2,647,0.109090909090909
AT3G28270.2,802,0.3181818181818182
AT3G28270.2,980,0.0681818181818181
AT3G28290.1,213,0.0409500409500409
AT3G28290.1,223,0.0458322762508809
AT3G28290.1,257,0.0363636363636363
AT3G28290.1,273,0.0681818181818181
AT3G28290.1,363,0.0
AT3G28290.1,440,0.0
AT3G28290.1,464,0.0
AT3G28290.1,471,0.0409090909090909
AT3G28290.1,488,0.0
AT3G28290.1,722,0.0091104174795161
AT3G28290.1,973,0.0
AT3G28300.1,213,0.0409500409500409
AT3G28300.1,223,0.0458322762508809
AT3G28300.1,257,0.0363636363636363
AT3G28300.1,273,0.0681818181818181
AT3G28300.1,363,0.0
AT3G28300.1,440,0.0
AT3G28300.1,464,0.0
AT3G28300.1,471,0.0409090909090909
AT3G28300.1,488,0.0
AT3G28300.1,722,0.0091104174795161
AT3G28300.1,973,0.0
AT3G28460.1,1009,0.0045454545454545
AT3G28460.1,1112,0.1181818181818181
AT3G28460.1,1134,0.0
AT3G28460.1,502,0.0
AT3G28460.1,705,0.05
AT3G28460.1,712,0.0553338224618407
AT3G28460.2,1164,0.0047801963294921
AT3G28460.2,1267,0.1227272727272727
AT3G28460.2,1289,0.0
AT3G28460.2,563,0.0
AT3G28460.2,766,0.009090909090909
AT3G28460.2,773,0.1228415528267139
AT3G28460.3,327,0.0
AT3G28460.3,530,0.05
AT3G28460.3,537,0.0553338224618407
AT3G28460.3,834,0.0045454545454545
AT3G28460.3,937,0.1181818181818181
AT3G28460.3,959,0.0
AT3G28690.1,1156,0.0
AT3G28690.1,1341,0.1772727272727272
AT3G28690.1,1438,0.0045454545454545
AT3G28690.1,1450,0.009090909090909
AT3G28690.1,1677,0.0
AT3G28690.1,1925,0.0455735171611444
AT3G28690.1,2062,0.0
AT3G28690.1,2081,0.0181818181818181
AT3G28690.1,2134,0.0320361864522284
AT3G28690.1,2196,0.0182154882154882
AT3G28690.1,2228,9.27643784786642e-05
AT3G28690.1,2361,0.0001332594848177
AT3G28690.1,2652,0.0272727272727272
AT3G28690.1,393,0.0227272727272727
AT3G28690.2,1051,0.1818181818181818
AT3G28690.2,1148,0.0045454545454545
AT3G28690.2,1160,0.009090909090909
AT3G28690.2,1387,0.0
AT3G28690.2,1635,0.0455735171611444
AT3G28690.2,1772,0.0
AT3G28690.2,1791,0.0181818181818181
AT3G28690.2,1844,0.0320361864522284
AT3G28690.2,1906,0.0182154882154882
AT3G28690.2,1938,9.27643784786642e-05
AT3G28690.2,2071,0.0001332594848177
AT3G28690.2,2362,0.0272727272727272
AT3G28690.2,393,0.0227272727272727
AT3G28690.2,866,0.0
AT3G28710.1,560,0.0045615498384386
AT3G28710.1,651,0.0045454545454545
AT3G28710.1,762,0.013692342140618
AT3G28710.1,811,0.059090909090909
AT3G28710.1,843,0.0091647523083639
AT3G28710.1,931,0.05
AT3G28710.1,999,0.0136363636363636
AT3G28715.1,297,0.0204873548603956
AT3G28715.1,521,5.597850425436633e-05
AT3G28715.1,622,0.0047169811320754
AT3G28715.1,645,0.0545454545454545
AT3G28715.1,680,0.0
AT3G28715.1,699,0.0001022117237702
AT3G28715.1,772,0.0409090909090909
AT3G28715.1,892,0.0545454545454545
AT3G28715.1,954,0.0454545454545454
AT3G28715.2,309,0.0204873548603956
AT3G28715.2,533,5.597850425436633e-05
AT3G28715.2,634,0.0047169811320754
AT3G28715.2,657,0.059090909090909
AT3G28715.2,692,0.0
AT3G28715.2,711,0.0002546030856385
AT3G28715.2,880,0.0545454545454545
AT3G28715.2,942,0.0454545454545454
AT3G28720.1,1164,0.1000210437710437
AT3G28720.1,1568,0.0410427807486631
AT3G28720.1,1647,0.009090909090909
AT3G28720.1,1652,0.0
AT3G28720.1,1778,0.0182190760059612
AT3G28720.1,1851,0.0045454545454545
AT3G28720.1,2133,0.2
AT3G28720.1,2214,0.3545454545454545
AT3G28720.1,564,0.0318181818181818
AT3G28720.1,583,0.0
AT3G28720.1,808,0.0181818181818181
AT3G28720.2,1245,0.1000210437710437
AT3G28720.2,1649,0.0410427807486631
AT3G28720.2,1728,0.009090909090909
AT3G28720.2,1733,0.0
AT3G28720.2,1859,0.0182190760059612
AT3G28720.2,1932,0.0045454545454545
AT3G28720.2,2214,0.2
AT3G28720.2,2295,0.3545454545454545
AT3G28720.2,645,0.0318181818181818
AT3G28720.2,664,0.0
AT3G28720.2,889,0.0181818181818181
AT3G28730.1,1293,0.0454545454545454
AT3G28730.1,1304,0.0636363636363636
AT3G28730.1,1318,0.0
AT3G28730.1,1516,0.0409090909090909
AT3G28730.1,1814,0.1121212121212121
AT3G28730.1,2007,0.2045454545454545
AT3G28740.1,1006,0.0
AT3G28740.1,1050,0.0845724370877497
AT3G28740.1,1055,0.05
AT3G28740.1,1065,0.0272727272727272
AT3G28740.1,108,0.0545454545454545
AT3G28740.1,113,0.0181818181818181
AT3G28740.1,1357,0.0636363636363636
AT3G28740.1,1421,0.0045999058919906
AT3G28740.1,1530,0.0545454545454545
AT3G28740.1,28,0.0318181818181818
AT3G28740.1,348,0.0
AT3G28740.1,622,0.0774007682458386
AT3G28740.1,654,0.0363636363636363
AT3G28740.1,744,0.0
AT3G28740.1,81,0.1590909090909091
AT3G28740.1,862,0.1727272727272727
AT3G28740.1,93,0.0281906443071491
AT3G28740.1,977,0.1409090909090909
AT3G28860.1,108,0.009090909090909
AT3G28860.1,1319,0.0
AT3G28860.1,135,0.2409090909090909
AT3G28860.1,1474,0.0
AT3G28860.1,1614,0.0874554877423729
AT3G28860.1,169,0.0318181818181818
AT3G28860.1,179,0.0
AT3G28860.1,1853,0.0227272727272727
AT3G28860.1,1931,0.0136363636363636
AT3G28860.1,1951,0.0091012868410128
AT3G28860.1,2041,0.0547486048712565
AT3G28860.1,2287,0.013733075435203
AT3G28860.1,244,0.0181818181818181
AT3G28860.1,2447,0.009090909090909
AT3G28860.1,2470,0.0
AT3G28860.1,272,0.0136363636363636
AT3G28860.1,2831,0.0045454545454545
AT3G28860.1,289,0.0636363636363636
AT3G28860.1,301,0.0545454545454545
AT3G28860.1,305,0.0
AT3G28860.1,3173,0.0045454545454545
AT3G28860.1,3187,0.0409090909090909
AT3G28860.1,3254,0.1367897727272727
AT3G28860.1,3317,0.0
AT3G28860.1,3357,0.0227697536108751
AT3G28860.1,3405,0.0091149591149591
AT3G28860.1,3515,0.0
AT3G28860.1,354,0.0409705159705159
AT3G28860.1,375,0.0181818181818181
AT3G28860.1,3753,0.0
AT3G28860.1,3788,0.1286584229167961
AT3G28860.1,3886,0.1272727272727272
AT3G28860.1,4133,0.5227272727272727
AT3G28860.1,506,0.0
AT3G28860.1,633,0.009090909090909
AT3G28860.1,712,0.0636363636363636
AT3G28860.1,785,0.0136363636363636
AT3G28860.1,997,0.1590909090909091
AT3G28900.1,165,0.0141233766233766
AT3G28900.1,24,0.0054725390711441
AT3G28900.1,259,0.009090909090909
AT3G28900.1,412,0.0045454545454545
AT3G28900.1,444,0.2318181818181818
AT3G28900.1,467,0.5454545454545454
AT3G28920.1,1036,0.0
AT3G28920.1,1042,0.2863636363636364
AT3G28920.1,1111,0.0681818181818181
AT3G28920.1,1244,0.0
AT3G28920.1,143,0.1636363636363636
AT3G28920.1,157,0.0181818181818181
AT3G28920.1,222,0.15
AT3G28920.1,245,0.0
AT3G28920.1,251,0.0318181818181818
AT3G28920.1,289,0.0045454545454545
AT3G28920.1,341,0.009391441581298
AT3G28920.1,354,0.0818181818181818
AT3G28920.1,380,0.0
AT3G28920.1,589,0.0727272727272727
AT3G28920.1,844,0.0
AT3G28940.1,1150,0.0501228501228501
AT3G28940.1,544,0.0
AT3G28940.1,751,0.0227272727272727
AT3G28940.1,760,0.0
AT3G28940.1,817,0.0181818181818181
AT3G28940.1,865,0.0
AT3G29160.1,1228,0.0045454545454545
AT3G29160.1,1257,0.1727272727272727
AT3G29160.1,1847,0.0
AT3G29160.1,964,0.0181818181818181
AT3G29160.2,1080,0.0045454545454545
AT3G29160.2,1109,0.1727272727272727
AT3G29160.2,1699,0.0
AT3G29160.2,816,0.0181818181818181
AT3G29160.3,1006,0.0045454545454545
AT3G29160.3,1035,0.1727272727272727
AT3G29160.3,1620,0.0
AT3G29160.3,742,0.0181818181818181
AT3G29180.1,1059,0.0409090909090909
AT3G29180.1,1139,0.0818181818181818
AT3G29180.1,1377,0.0818181818181818
AT3G29180.1,1464,0.1363636363636363
AT3G29180.1,1577,0.0136363636363636
AT3G29180.1,1666,0.1231168831168831
AT3G29180.1,1684,0.0
AT3G29180.1,1719,0.0546449285735162
AT3G29180.1,1807,0.0045454545454545
AT3G29180.1,1879,0.0818181818181818
AT3G29180.1,455,0.1323076923076923
AT3G29180.1,491,0.0727272727272727
AT3G29180.1,731,0.0
AT3G29180.1,744,0.0181818181818181
AT3G29180.1,752,0.0048023089557412
AT3G29180.1,805,0.0
AT3G29180.2,1148,0.0818181818181818
AT3G29180.2,1235,0.1363636363636363
AT3G29180.2,1348,0.0136363636363636
AT3G29180.2,1437,0.1231168831168831
AT3G29180.2,1455,0.0
AT3G29180.2,1490,0.0546382636841534
AT3G29180.2,1578,0.0
AT3G29180.2,1650,0.0772727272727272
AT3G29180.2,226,0.1323076923076923
AT3G29180.2,262,0.0727272727272727
AT3G29180.2,502,0.0
AT3G29180.2,515,0.0181818181818181
AT3G29180.2,523,0.0048023089557412
AT3G29180.2,576,0.0
AT3G29180.2,830,0.0409090909090909
AT3G29180.2,910,0.0818181818181818
AT3G29180.3,1201,0.0818181818181818
AT3G29180.3,1288,0.1363636363636363
AT3G29180.3,1401,0.0136363636363636
AT3G29180.3,1490,0.1231168831168831
AT3G29180.3,1508,0.0
AT3G29180.3,1543,0.0546382636841534
AT3G29180.3,1631,0.0
AT3G29180.3,1703,0.0772727272727272
AT3G29180.3,279,0.1323076923076923
AT3G29180.3,315,0.0727272727272727
AT3G29180.3,555,0.0
AT3G29180.3,568,0.0181818181818181
AT3G29180.3,576,0.0048023089557412
AT3G29180.3,629,0.0
AT3G29180.3,883,0.0409090909090909
AT3G29180.3,963,0.0818181818181818
AT3G29185.1,1088,0.0
AT3G29185.1,1201,0.0181818181818181
AT3G29185.1,1207,0.0409090909090909
AT3G29185.1,1265,0.004793388429752
AT3G29185.1,185,0.0681818181818181
AT3G29185.1,264,0.0145373064914015
AT3G29185.1,305,0.0483589337368407
AT3G29185.1,503,0.0
AT3G29185.1,581,0.0
AT3G29185.1,664,0.059090909090909
AT3G29185.2,1052,0.0
AT3G29185.2,1135,0.059090909090909
AT3G29185.2,1559,0.0045454545454545
AT3G29185.2,167,0.0681818181818181
AT3G29185.2,1672,0.0181818181818181
AT3G29185.2,1678,0.0409090909090909
AT3G29185.2,1736,0.004793388429752
AT3G29185.2,246,0.0145373064914015
AT3G29185.2,287,0.0481808369797965
AT3G29185.2,974,0.0
AT3G29200.1,1149,0.009090909090909
AT3G29200.1,1178,0.0
AT3G29200.1,477,0.0
AT3G29200.1,498,0.0181818181818181
AT3G29200.1,667,0.0318181818181818
AT3G29200.1,756,0.0045454545454545
AT3G29200.1,777,6.0539156520300414e-05
AT3G29200.1,805,0.0045454545454545
AT3G29200.1,992,0.0045533186536646
AT3G29240.1,474,0.009090909090909
AT3G29240.1,486,0.137194976076555
AT3G29240.1,640,0.0409090909090909
AT3G29240.1,698,0.0
AT3G29240.1,760,0.0681818181818181
AT3G29240.2,1054,0.0045454545454545
AT3G29240.2,1116,0.0681818181818181
AT3G29240.2,385,0.0136363636363636
AT3G29240.2,830,0.0181818181818181
AT3G29240.2,842,0.0962858851674641
AT3G29240.2,996,0.059090909090909
AT3G29270.1,1048,0.1181818181818181
AT3G29270.1,635,0.0227272727272727
AT3G29270.1,703,0.0045454545454545
AT3G29270.1,713,0.0
AT3G29270.1,818,0.0184173136321896
AT3G29270.2,1391,0.0227272727272727
AT3G29270.2,1459,0.0045454545454545
AT3G29270.2,1469,0.0
AT3G29270.2,1574,0.0184173136321896
AT3G29270.2,1804,0.1181818181818181
AT3G29290.1,1151,0.0047485131078604
AT3G29290.1,1239,0.0
AT3G29290.1,1389,0.0136363636363636
AT3G29290.1,1560,0.0
AT3G29290.1,1870,0.0274705672638649
AT3G29290.1,491,0.0045454545454545
AT3G29290.1,597,0.0
AT3G29290.1,670,0.05
AT3G29290.1,734,0.0
AT3G29290.1,757,0.0
AT3G29290.2,1151,0.0047485131078604
AT3G29290.2,1239,0.0
AT3G29290.2,1389,0.0136363636363636
AT3G29290.2,1560,0.0
AT3G29290.2,1870,0.0274705672638649
AT3G29290.2,491,0.0045454545454545
AT3G29290.2,597,0.0
AT3G29290.2,670,0.05
AT3G29290.2,734,0.0
AT3G29290.2,757,0.0
AT3G29290.3,1045,0.0047485131078604
AT3G29290.3,1133,0.0
AT3G29290.3,1283,0.0136363636363636
AT3G29290.3,1454,0.0
AT3G29290.3,1764,0.0274705672638649
AT3G29290.3,385,0.0045454545454545
AT3G29290.3,491,0.0
AT3G29290.3,564,0.05
AT3G29290.3,628,0.0
AT3G29290.3,651,0.0
AT3G29290.4,1051,0.0047485131078604
AT3G29290.4,1139,0.0
AT3G29290.4,1289,0.0136363636363636
AT3G29290.4,1460,0.0
AT3G29290.4,1770,0.0274705672638649
AT3G29290.4,391,0.0045454545454545
AT3G29290.4,497,0.0
AT3G29290.4,570,0.05
AT3G29290.4,634,0.0
AT3G29290.4,657,0.0
AT3G29290.5,1051,0.0047485131078604
AT3G29290.5,1139,0.0
AT3G29290.5,1289,0.0136363636363636
AT3G29290.5,1460,0.0
AT3G29290.5,1770,0.027572672615007
AT3G29290.5,391,0.0045454545454545
AT3G29290.5,497,0.0
AT3G29290.5,570,0.05
AT3G29290.5,634,0.0
AT3G29290.5,657,0.0
AT3G29320.1,1532,0.1863636363636363
AT3G29320.1,1548,0.0136363636363636
AT3G29320.1,1622,0.05
AT3G29320.1,1874,0.0636363636363636
AT3G29320.1,1964,0.0
AT3G29320.1,1995,0.109090909090909
AT3G29320.1,2092,0.0727272727272727
AT3G29320.1,2861,0.0096643122958912
AT3G29320.1,2891,0.0185906448777183
AT3G29320.1,2943,0.2181818181818181
AT3G29320.1,2961,0.0227714033539276
AT3G29350.1,335,0.0
AT3G29350.1,445,0.0045454545454545
AT3G29350.1,485,0.0181818181818181
AT3G29350.1,544,0.0
AT3G29350.1,629,0.0422390748788912
AT3G29360.1,1020,0.0319692207209046
AT3G29360.1,1057,0.1114112922187084
AT3G29360.1,1104,0.05
AT3G29360.1,1128,0.0548826176298615
AT3G29360.1,1203,0.0046650717703349
AT3G29360.1,1329,0.0669214812963568
AT3G29360.1,1344,0.0727272727272727
AT3G29360.1,1510,0.0
AT3G29360.1,1536,0.0045454545454545
AT3G29360.1,1617,0.0646018593053679
AT3G29360.1,1707,0.2
AT3G29360.1,1800,0.3136363636363636
AT3G29360.1,1845,0.4136363636363636
AT3G29360.1,321,0.0863636363636363
AT3G29360.1,415,0.009090909090909
AT3G29360.1,467,0.0272727272727272
AT3G29360.1,590,0.0
AT3G29360.1,693,0.0227272727272727
AT3G29360.1,708,0.0045454545454545
AT3G29360.1,734,0.0
AT3G29360.1,981,0.3090909090909091
AT3G29360.2,1072,0.0046650717703349
AT3G29360.2,1198,0.0669214812963568
AT3G29360.2,1213,0.0727272727272727
AT3G29360.2,1379,0.0
AT3G29360.2,1405,0.0045454545454545
AT3G29360.2,1486,0.0646018593053679
AT3G29360.2,1576,0.2
AT3G29360.2,1669,0.3136363636363636
AT3G29360.2,1714,0.4136363636363636
AT3G29360.2,190,0.0863636363636363
AT3G29360.2,284,0.009090909090909
AT3G29360.2,336,0.0272727272727272
AT3G29360.2,459,0.0
AT3G29360.2,562,0.0227272727272727
AT3G29360.2,577,0.0045454545454545
AT3G29360.2,603,0.0
AT3G29360.2,850,0.3090909090909091
AT3G29360.2,889,0.0319692207209046
AT3G29360.2,926,0.1114112922187084
AT3G29360.2,973,0.05
AT3G29360.2,997,0.0548826176298615
AT3G29575.1,1003,0.009090909090909
AT3G29575.1,1274,0.5136363636363637
AT3G29575.1,1335,0.1
AT3G29575.1,267,0.1272727272727272
AT3G29575.1,443,0.0
AT3G29575.1,499,0.0
AT3G29575.1,766,0.0045454545454545
AT3G29575.1,888,0.1454545454545454
AT3G29575.1,960,0.0
AT3G29575.3,1026,0.5045454545454545
AT3G29575.3,1087,0.1181818181818181
AT3G29575.3,251,0.009090909090909
AT3G29575.3,518,0.009090909090909
AT3G29575.3,640,0.209090909090909
AT3G29575.3,712,0.0
AT3G29575.3,755,0.0363636363636363
AT3G29575.4,1012,0.4909090909090909
AT3G29575.4,1073,0.0863636363636363
AT3G29575.4,237,0.009090909090909
AT3G29575.4,504,0.009090909090909
AT3G29575.4,626,0.2272727272727272
AT3G29575.4,698,0.0
AT3G29575.4,741,0.0272727272727272
AT3G30180.1,1046,0.0136363636363636
AT3G30180.1,1211,0.1545454545454545
AT3G30180.1,1309,0.0
AT3G30180.1,870,0.0545454545454545
AT3G30180.1,927,0.0
AT3G30300.1,1753,0.0273164335664335
AT3G30300.1,2018,0.086417428725121
AT3G30300.1,2054,0.0136363636363636
AT3G30300.1,2235,0.0
AT3G30300.1,2272,0.009090909090909
AT3G30300.1,2341,0.0
AT3G30300.1,2453,0.3509090909090909
AT3G30300.2,1856,0.0273164335664335
AT3G30300.2,2121,0.086417428725121
AT3G30300.2,2157,0.0136363636363636
AT3G30300.2,2338,0.0
AT3G30300.2,2375,0.009090909090909
AT3G30300.2,2444,0.0
AT3G30300.2,2556,0.3509090909090909
AT3G30390.1,1128,0.0182322112477323
AT3G30390.1,1235,0.0045454545454545
AT3G30390.1,1457,0.0272727272727272
AT3G30390.1,1769,0.0363636363636363
AT3G30390.1,1820,0.5181818181818182
AT3G30390.2,1559,0.019638328494971
AT3G30390.2,1666,0.009090909090909
AT3G30390.2,1888,0.0272727272727272
AT3G30390.2,2200,0.0636363636363636
AT3G30390.2,2251,0.5272727272727272
AT3G30390.2,306,0.0
AT3G30390.3,1214,0.0195958476113686
AT3G30390.3,1321,0.0045454545454545
AT3G30390.3,1543,0.0227272727272727
AT3G30390.3,1855,0.0409090909090909
AT3G30390.3,1906,0.5409090909090909
AT3G30775.1,1003,0.209090909090909
AT3G30775.1,1010,0.0272727272727272
AT3G30775.1,1072,0.0318181818181818
AT3G30775.1,1079,0.0318414918414918
AT3G30775.1,1092,0.0045454545454545
AT3G30775.1,1709,0.0683636363636363
AT3G30775.1,1921,0.009090909090909
AT3G30775.1,1991,0.077354436769229
AT3G30775.1,273,0.0
AT3G30775.1,367,0.1909090909090909
AT3G30775.1,426,0.0
AT3G30775.1,482,0.15
AT3G30775.1,503,0.0045454545454545
AT3G30775.1,721,0.0093995746758913
AT3G30775.2,1091,0.209090909090909
AT3G30775.2,1098,0.0272727272727272
AT3G30775.2,1160,0.0318181818181818
AT3G30775.2,1167,0.0318414918414918
AT3G30775.2,1180,0.0045454545454545
AT3G30775.2,1797,0.0683636363636363
AT3G30775.2,2009,0.009090909090909
AT3G30775.2,2079,0.077354436769229
AT3G30775.2,361,0.0
AT3G30775.2,455,0.1909090909090909
AT3G30775.2,514,0.0
AT3G30775.2,570,0.15
AT3G30775.2,591,0.0045454545454545
AT3G30775.2,809,0.0093995746758913
AT3G32930.1,1061,0.6181818181818182
AT3G32930.1,1071,0.2318181818181818
AT3G32930.1,419,0.0
AT3G32930.1,582,0.0
AT3G32930.1,662,0.0191382941382941
AT3G32930.1,705,0.0
AT3G32930.1,898,0.0320726864480691
AT3G32930.1,971,0.0636363636363636
AT3G32930.2,336,0.0
AT3G32930.2,499,0.0
AT3G32930.2,579,0.0191382941382941
AT3G32930.2,622,0.0
AT3G32930.2,815,0.0320726864480691
AT3G32930.2,888,0.0636363636363636
AT3G32930.2,978,0.6181818181818182
AT3G32930.2,988,0.2318181818181818
AT3G32980.1,1092,0.0
AT3G32980.1,1112,0.2
AT3G32980.1,1120,0.0368697921711427
AT3G32980.1,1129,0.0
AT3G32980.1,1188,0.0137213254035683
AT3G32980.1,182,0.2681818181818182
AT3G32980.1,402,4.095004095004095e-05
AT3G32980.1,422,0.009090909090909
AT3G32980.1,450,0.0954545454545454
AT3G32980.1,759,0.0
AT3G33530.1,4045,0.0045454545454545
AT3G33530.1,4058,0.2681818181818182
AT3G33530.2,4084,0.0045454545454545
AT3G33530.2,4097,0.2681818181818182
AT3G33530.3,4194,0.0045454545454545
AT3G33530.3,4207,0.2681818181818182
AT3G33530.4,4073,0.0045454545454545
AT3G33530.4,4086,0.2681818181818182
AT3G42050.1,1076,0.0045454545454545
AT3G42050.1,1142,0.0272727272727272
AT3G42050.1,1267,0.1136363636363636
AT3G42050.1,1359,0.0045879354290569
AT3G42050.1,1445,0.0045454545454545
AT3G42050.1,1524,0.1727272727272727
AT3G42050.1,1749,0.0782828282828282
AT3G42050.1,1887,0.7681818181818182
AT3G42050.1,2020,0.3727272727272727
AT3G42050.1,2024,0.3136363636363636
AT3G42050.1,318,0.0
AT3G42050.1,412,0.0863636363636363
AT3G42050.1,462,0.0818358684117439
AT3G42050.1,476,0.0454545454545454
AT3G42050.1,541,0.0
AT3G42050.1,635,0.0181818181818181
AT3G42150.1,311,0.0
AT3G42150.1,444,0.0190082644628099
AT3G42150.1,497,0.0093547967031283
AT3G42150.1,564,0.0181818181818181
AT3G42150.2,706,0.009090909090909
AT3G42150.2,759,0.0183135704874835
AT3G42150.3,1197,0.0045454545454545
AT3G42150.3,1250,0.009090909090909
AT3G42170.1,1246,0.0454545454545454
AT3G42170.1,1512,0.0
AT3G42170.1,1645,0.0181818181818181
AT3G42170.1,1742,0.0136363636363636
AT3G42170.1,1855,0.0136363636363636
AT3G42170.1,2009,0.1272727272727272
AT3G42170.1,2026,0.0
AT3G42170.1,2073,0.0
AT3G42170.1,2215,0.0818181818181818
AT3G42170.1,961,0.0181818181818181
AT3G42170.2,1171,0.0454545454545454
AT3G42170.2,1437,0.0
AT3G42170.2,1570,0.0181818181818181
AT3G42170.2,1667,0.0136363636363636
AT3G42170.2,1780,0.0136363636363636
AT3G42170.2,1934,0.1272727272727272
AT3G42170.2,1951,0.0
AT3G42170.2,1998,0.0
AT3G42170.2,2140,0.0818181818181818
AT3G42170.2,886,0.0181818181818181
AT3G42790.1,1083,0.3045454545454545
AT3G42790.1,1091,0.1727272727272727
AT3G42790.1,207,0.1818181818181818
AT3G42790.1,588,0.0045454545454545
AT3G42790.1,610,0.2363636363636363
AT3G42790.1,669,0.0291666666666666
AT3G42790.1,693,0.0227272727272727
AT3G42790.1,756,0.0045454545454545
AT3G42790.1,814,0.0094444791454151
AT3G42950.1,1175,0.0
AT3G42950.1,1362,0.0
AT3G42950.1,1587,0.0
AT3G42950.1,1738,0.0545454545454545
AT3G42950.1,1762,0.0136363636363636
AT3G43220.1,2807,0.1045454545454545
AT3G43220.1,2861,0.0141611764324187
AT3G43220.2,2618,0.15
AT3G43220.2,2672,0.0954545454545454
AT3G43220.3,2770,0.1045454545454545
AT3G43220.3,2824,0.0141611764324187
AT3G43230.1,1170,0.205257213662386
AT3G43230.1,1193,0.0045454545454545
AT3G43230.1,1276,0.0227505827505827
AT3G43230.1,1396,0.0001881536265332
AT3G43230.1,1504,0.0863636363636363
AT3G43230.1,1589,0.0636363636363636
AT3G43230.1,635,0.059198584081282
AT3G43230.1,649,0.0181818181818181
AT3G43230.1,802,0.0181818181818181
AT3G43300.1,4746,0.0
AT3G43300.1,4822,0.0
AT3G43300.1,4926,0.0045454545454545
AT3G43300.1,5028,0.0
AT3G43300.1,5140,0.0500683526999316
AT3G43300.2,4752,0.0
AT3G43300.2,4828,0.0
AT3G43300.2,4932,0.0045454545454545
AT3G43300.2,5034,0.0
AT3G43300.2,5146,0.0500683526999316
AT3G43300.3,4936,0.0
AT3G43300.3,5012,0.0
AT3G43300.3,5116,0.0045454545454545
AT3G43300.3,5218,0.0
AT3G43300.3,5330,0.0500683526999316
AT3G43520.1,160,0.0378787878787878
AT3G43520.1,297,0.0363636363636363
AT3G43520.1,719,0.0005971056553455
AT3G43520.1,72,0.0
AT3G43520.1,837,0.0
AT3G43520.1,942,0.3363636363636363
AT3G43520.1,953,0.1272727272727272
AT3G43540.1,1013,0.0227272727272727
AT3G43540.1,1074,0.0
AT3G43540.1,1178,0.0272727272727272
AT3G43540.1,1283,0.2318181818181818
AT3G43540.1,228,0.0409090909090909
AT3G43540.1,346,0.2318181818181818
AT3G43540.1,477,0.122807486631016
AT3G43540.1,510,0.0454545454545454
AT3G43540.1,587,0.0093545821441792
AT3G43540.1,772,0.0318181818181818
AT3G43540.1,794,0.0772727272727272
AT3G43540.2,1090,0.009090909090909
AT3G43540.2,1151,0.0
AT3G43540.2,1255,0.0272727272727272
AT3G43540.2,1360,0.2318181818181818
AT3G43540.2,228,0.0409090909090909
AT3G43540.2,346,0.2363636363636363
AT3G43540.2,554,0.1273529411764705
AT3G43540.2,587,0.0454545454545454
AT3G43540.2,664,0.0048091275987247
AT3G43540.2,849,0.0272727272727272
AT3G43540.2,871,0.0772727272727272
AT3G43670.1,1206,0.0
AT3G43670.1,1480,0.0909264399722415
AT3G43670.1,1731,0.0
AT3G43670.1,1971,0.0274944567627494
AT3G43670.1,2059,0.2227272727272727
AT3G43670.1,2088,0.0409090909090909
AT3G43670.1,2141,0.0
AT3G43670.1,2193,0.2909443269908386
AT3G43670.1,697,0.0272727272727272
AT3G43670.1,980,0.0181943920533132
AT3G43720.1,263,0.0409090909090909
AT3G43720.1,302,0.0325547403416255
AT3G43720.1,319,0.05
AT3G43720.1,400,0.009090909090909
AT3G43720.1,524,0.0454545454545454
AT3G43720.2,103,0.0409090909090909
AT3G43720.2,142,0.0325547403416255
AT3G43720.2,159,0.05
AT3G43720.2,240,0.009090909090909
AT3G43720.2,364,0.0454545454545454
AT3G43740.1,115,0.0045454545454545
AT3G43740.1,169,0.0363636363636363
AT3G43740.1,200,0.0045454545454545
AT3G43740.1,359,0.0545454545454545
AT3G43740.1,369,0.0136363636363636
AT3G43740.1,384,0.059090909090909
AT3G43740.1,399,0.0500537923614846
AT3G43740.1,572,0.0
AT3G43740.1,684,0.0091900098340379
AT3G43740.1,729,0.0331758675892229
AT3G43740.1,735,0.0409090909090909
AT3G43740.1,892,0.5545454545454546
AT3G43740.2,135,0.0363636363636363
AT3G43740.2,166,0.0045454545454545
AT3G43740.2,325,0.0545454545454545
AT3G43740.2,335,0.0136363636363636
AT3G43740.2,350,0.0681818181818181
AT3G43740.2,365,0.0409628832705755
AT3G43740.2,628,0.0
AT3G43740.2,740,0.0091900098340379
AT3G43740.2,785,0.0331758675892229
AT3G43740.2,791,0.0409090909090909
AT3G43740.2,81,0.0045454545454545
AT3G43740.2,948,0.5545454545454546
AT3G43810.1,104,0.0272727272727272
